"","Year","Month","Day","Hour","Minute","Department","Division","Case_Type","Hundred_Block","Street_Name","Local_Area","h_block","full_address","lat","lon"
"9169",2014,1,29,15,8,"ENG - Solid Waste","Sanitation","Cart - Garbage","41##","PENTICTON ST","Renfrew-Collingwood","4100","4100 PENTICTON ST, Vancouver, BC, Canada",49.2477838,-123.0516776
"9170",2014,1,29,15,10,"ENG - Streets","Streets Operations","Streets - General Issues","Intersection","COMMERCIAL DRIVE and E 8TH AV","Grandview-Woodland","Intersection"," COMMERCIAL DRIVE and E 8TH AV, Vancouver, BC, Canada",49.26299,-123.06978
"9171",2014,1,29,15,11,"ENG - Solid Waste","Sanitation","Cart - Green (Yard Trimmings and Food Scraps)","1##","W 46TH AV","Oakridge","100","100 W 46TH AV, Vancouver, BC, Canada",49.2285051,-123.1085026
"9172",2014,1,29,15,11,"ENG - Solid Waste","Sanitation","Missed Yard Trimmings and Food Scraps Pickup","35##","W 27TH AV","Dunbar Southlands","3500","3500 W 27TH AV, Vancouver, BC, Canada",49.2479551,-123.182066
"9173",2014,1,29,15,13,"ENG - Solid Waste","Sanitation","Cart - Garbage","77##","HEATHER ST","Marpole","7700","7700 HEATHER ST, Vancouver, BC, Canada",49.2150528,-123.1237242
"9174",2014,1,29,15,15,"ENG - Solid Waste","Sanitation","Cart - Garbage","26##","DUNDAS ST","Hastings-Sunrise","2600","2600 DUNDAS ST, Vancouver, BC, Canada",49.2846351,-123.0519
"9175",2014,1,29,15,19,"ENG - Solid Waste","Sanitation","Cart - Garbage","36##","NORMANDY DRIVE","Renfrew-Collingwood","3600","3600 NORMANDY DRIVE, Vancouver, BC, Canada",49.2514148,-123.0259283
"9176",2014,1,29,15,24,"ENG - Solid Waste","Sanitation","Missed Yard Trimmings and Food Scraps Pickup","35##","W 27TH AV","Dunbar Southlands","3500","3500 W 27TH AV, Vancouver, BC, Canada",49.2479551,-123.182066
"9177",2014,1,29,15,24,"ENG - Streets","Traffic and Electrical Operations","Street Light - Out","21##","E 41ST AV","Kensington-Cedar Cottage","2100","2100 E 41ST AV, Vancouver, BC, Canada",49.2327908,-123.063726
"9178",2014,1,29,15,25,"PRB - Planning and Operations","Street Trees","Street Tree Work Request SR","53##","TRAFALGAR ST","Arbutus Ridge","5300","5300 TRAFALGAR ST, Vancouver, BC, Canada",49.2383091,-123.1655087
"9179",2014,1,29,15,25,"ENG - Solid Waste","Sanitation","Missed Yard Trimmings and Food Scraps Pickup","5##","E 13TH AV","Mount Pleasant","500","500 E 13TH AV, Vancouver, BC, Canada",49.2587051,-123.0928055
"9180",2014,1,29,15,29,"ENG - Solid Waste","Sanitation","Cart - Garbage","38##","W 20TH AV","Dunbar Southlands","3800","3800 W 20TH AV, Vancouver, BC, Canada",49.2545551,-123.1882778
"9181",2014,1,29,15,32,"ENG - Solid Waste","Sanitation","Missed Yard Trimmings and Food Scraps Pickup","65##","BUTLER ST","Killarney","6500","6500 BUTLER ST, Vancouver, BC, Canada",49.2245328,-123.0335135
"9182",2014,1,29,15,33,"Business Planning & Services","311 Contact Centre","Citizen Feedback","Intersection","HARO ST and JERVIS ST","West End","Intersection"," HARO ST and JERVIS ST, Vancouver, BC, Canada",49.28634,-123.12964
"9183",2014,1,29,15,36,"ENG - Solid Waste","Sanitation","Missed Yard Trimmings and Food Scraps Pickup","37##","ARBUTUS ST","Arbutus Ridge","3700","3700 ARBUTUS ST, Vancouver, BC, Canada",49.2533048,-123.1528236
"9184",2014,1,29,15,38,"ENG - Solid Waste","Sanitation","Cart - Garbage","##","W KING EDWARD AV","Riley Park","00","00 W KING EDWARD AV, Vancouver, BC, Canada",49.2513999,-123.15292
"9185",2014,1,29,15,38,"CSG - Inspections","Property Use","PUI Noise Complaint Case","36##","MAIN ST","Riley Park","3600","3600 MAIN ST, Vancouver, BC, Canada",49.2528811,-123.1007374
"9186",2014,1,29,15,39,"CSG - Licenses & Inspections","Administration Branch","Building Plans Information Request","37##","W 8TH AV","West Point Grey","3700","3700 W 8TH AV, Vancouver, BC, Canada",49.2650851,-123.185895
"9187",2014,1,29,15,40,"ENG - Solid Waste","Sanitation","Missed Yard Trimmings and Food Scraps Pickup","40##","W 18TH AV","Dunbar Southlands","4000","4000 W 18TH AV, Vancouver, BC, Canada",49.2563951,-123.1937312
"9188",2014,1,29,15,41,"ENG - Solid Waste","Sanitation","Street Cleaning & Debris Pickup","Intersection","BURRARD ST and W 12TH AV","Fairview","Intersection"," BURRARD ST and W 12TH AV, Vancouver, BC, Canada",49.2609,-123.14588
"9189",2014,1,29,15,46,"ENG - Streets","Streets Operations","Street - Repair","Intersection","COLUMBIA ST and W 48TH AV","Oakridge","Intersection"," COLUMBIA ST and W 48TH AV, Vancouver, BC, Canada",49.22687,-123.11077
"9190",2014,1,29,15,47,"ENG - Solid Waste","Sanitation","Missed Yard Trimmings and Food Scraps Pickup","34##","TRAFALGAR ST","Arbutus Ridge","3400","3400 TRAFALGAR ST, Vancouver, BC, Canada",49.256247,-123.1649551
"9191",2014,1,29,15,49,"ENG - Solid Waste","Solid Waste Management","Illegal Dumping/Abandoned Garbage Pickup","14##","E 60TH AV","Victoria-Fraserview","1400","1400 E 60TH AV, Vancouver, BC, Canada",49.2153349,-123.0768546
"9192",2014,1,29,15,50,"ENG - Solid Waste","Sanitation","Missed Garbage Pickup","34##","TRAFALGAR ST","Arbutus Ridge","3400","3400 TRAFALGAR ST, Vancouver, BC, Canada",49.256247,-123.1649551
"9193",2014,1,29,15,52,"ENG - Solid Waste","Sanitation","Missed Yard Trimmings and Food Scraps Pickup","20##","E 48TH AV","Victoria-Fraserview","2000","2000 E 48TH AV, Vancouver, BC, Canada",49.2262051,-123.0654911
"9194",2014,1,29,15,53,"ENG - Solid Waste","Sanitation","Recycling Bag Request","51##","ASH ST","South Cambie","5100","5100 ASH ST, Vancouver, BC, Canada",49.23895,-123.1182556
"9195",2014,1,29,15,54,"ENG - Solid Waste","Sanitation","Missed Yard Trimmings and Food Scraps Pickup","71##","QUATSINO DRIVE","Killarney","7100","7100 QUATSINO DRIVE, Vancouver, BC, Canada",49.2200787,-123.0255761
"9196",2014,1,29,15,54,"Business Planning & Services","311 Contact Centre","Citizen Feedback","8##","MALKIN AV","Strathcona","800","800 MALKIN AV, Vancouver, BC, Canada",49.2744577,-123.0872472
"9197",2014,1,29,15,55,"ENG - Solid Waste","Sanitation","Missed Yard Trimmings and Food Scraps Pickup","65##","WALES ST","Victoria-Fraserview","6500","6500 WALES ST, Vancouver, BC, Canada",49.2246573,-123.0522551
"9198",2014,1,29,16,0,"Public Safety - Fire","Prevention","Fire Reinspection Request for Firehall","10##","W HASTINGS ST","Downtown","1000","1000 W HASTINGS ST, Vancouver, BC, Canada",49.2870273,-123.117217
"9199",2014,1,29,16,1,"ENG - Solid Waste","Sanitation","Cart - Garbage","4##","E 43RD AV","Sunset","400","400 E 43RD AV, Vancouver, BC, Canada",49.2309751,-123.0970289
"9200",2014,1,29,16,8,"ENG - Streets","Streets Operations","Streets - General Issues","21##","MAIN ST","Mount Pleasant","2100","2100 MAIN ST, Vancouver, BC, Canada",49.2662543,-123.100605
"9201",2014,1,29,16,8,"Business Planning & Services","311 Contact Centre","Citizen Feedback","11##","E 14TH AV","Mount Pleasant","1100","1100 E 14TH AV, Vancouver, BC, Canada",49.2577051,-123.0812056
"9202",2014,1,29,16,8,"ENG - Solid Waste","Sanitation","Missed Yard Trimmings and Food Scraps Pickup","35##","MONMOUTH AV","Renfrew-Collingwood","3500","3500 MONMOUTH AV, Vancouver, BC, Canada",49.2402761,-123.0281332
"9203",2014,1,29,16,8,"ENG - Solid Waste","Sanitation","Cart - Green (Yard Trimmings and Food Scraps)","4##","E 43RD AV","Sunset","400","400 E 43RD AV, Vancouver, BC, Canada",49.2309751,-123.0970289
"9204",2014,1,29,16,10,"CSG - Licenses","Animal Control","Animal Control General Inquiry Case","7##","E 14TH AV","Mount Pleasant","700","700 E 14TH AV, Vancouver, BC, Canada",49.2577851,-123.0890098
"9205",2014,1,29,16,12,"ENG - Solid Waste","Sanitation","Cart - Apartment Recycling","25##","WATERLOO ST","Kitsilano","2500","2500 WATERLOO ST, Vancouver, BC, Canada",49.264125,-123.1797151
"9206",2014,1,29,16,13,"ENG - Solid Waste","Sanitation","Missed Yard Trimmings and Food Scraps Pickup","68##","CULLODEN ST","Sunset","6800","6800 CULLODEN ST, Vancouver, BC, Canada",49.2226917,-123.078537
"9207",2014,1,29,16,13,"ENG - Solid Waste","Sanitation","Abandoned Garbage Pickup - City Property & Parks","32##","E 23RD AV","Renfrew-Collingwood","3200","3200 E 23RD AV, Vancouver, BC, Canada",49.2495451,-123.0363294
"9208",2014,1,29,16,13,"ENG - Transportation","Neighbourhood Parking and Transportation","Residential Parking Requests","23##","E 46TH AV","Victoria-Fraserview","2300","2300 E 46TH AV, Vancouver, BC, Canada",49.228405,-123.0588423
"9209",2014,1,29,16,14,"ENG - Solid Waste","Sanitation","Cart - Garbage","14##","CONNAUGHT DRIVE","Shaughnessy","1400","1400 CONNAUGHT DRIVE, Vancouver, BC, Canada",49.2451859,-123.1371217
"9210",2014,1,29,16,16,"ENG - Solid Waste","Sanitation","Collection Calendar Mail-Out Request","25##","WATERLOO ST","Kitsilano","2500","2500 WATERLOO ST, Vancouver, BC, Canada",49.264125,-123.1797151
"9211",2014,1,29,16,16,"ENG - Solid Waste","Sanitation","Missed Yard Trimmings and Food Scraps Pickup","2##","W 17TH AV","Riley Park","200","200 W 17TH AV, Vancouver, BC, Canada",49.2556651,-123.1099225
"9212",2014,1,29,16,17,"ENG - Solid Waste","Sanitation","Missed Garbage Pickup","38##","W 46TH AV","Dunbar Southlands","3800","3800 W 46TH AV, Vancouver, BC, Canada",49.2305651,-123.1897607
"9213",2014,1,29,16,19,"ENG - Streets","Streets Operations","Streets - General Issues","Intersection","LEG-IN-BOOT SQUARE and MARKET HILL","Fairview","Intersection"," LEG-IN-BOOT SQUARE and MARKET HILL, Vancouver, BC, Canada",49.26734,-123.11945
"9214",2014,1,29,16,26,"ENG - Solid Waste","Sanitation","Recycling Box Request","13##","E 8TH AV","Grandview-Woodland","1300","1300 E 8TH AV, Vancouver, BC, Canada",49.2631951,-123.0772892
"9215",2014,1,29,16,27,"ENG - Solid Waste","Sanitation","Cart - Apartment Recycling","13##","E 8TH AV","Grandview-Woodland","1300","1300 E 8TH AV, Vancouver, BC, Canada",49.2631951,-123.0772892
"9216",2014,1,29,16,30,"PRB - Planning and Operations","Street Trees","Street Tree Work Request SR","31##","E 45TH AV","Killarney","3100","3100 E 45TH AV, Vancouver, BC, Canada",49.2291751,-123.0405799
"9217",2014,1,29,16,30,"ENG - Solid Waste","Sanitation","Cart - Garbage","39##","W 19TH AV","Dunbar Southlands","3900","3900 W 19TH AV, Vancouver, BC, Canada",49.2554647,-123.1910846
"9218",2014,1,29,16,34,"Public Safety - Fire","Prevention","Fire Reinspection Request for Firehall","15##","PENDRELL ST","West End","1500","1500 PENDRELL ST, Vancouver, BC, Canada",49.28533,-123.13729
"9219",2014,1,29,16,35,"ENG - Solid Waste","Sanitation","Missed Yard Trimmings and Food Scraps Pickup","16##","GRANT ST","Grandview-Woodland","1600","1600 GRANT ST, Vancouver, BC, Canada",49.2712638,-123.0713101
"9220",2014,1,29,16,37,"ENG - Streets","Traffic and Electrical Operations","Street Light - Out","Intersection","GRANVILLE ST and SW MARINE DRIVE","Marpole","Intersection"," GRANVILLE ST and SW MARINE DRIVE, Vancouver, BC, Canada",49.20506,-123.14018
"9221",2014,1,29,16,38,"CSG - Licenses","License Office","Licence Payment Request Case","20##","W 46TH AV","Kerrisdale","2000","2000 W 46TH AV, Vancouver, BC, Canada",49.2296551,-123.1524528
"9222",2014,1,29,16,39,"ENG - Solid Waste","Sanitation","Missed Yard Trimmings and Food Scraps Pickup","19##","W 11TH AV","Kitsilano","1900","1900 W 11TH AV, Vancouver, BC, Canada",49.2617351,-123.1483748
"9223",2014,1,29,16,43,"ENG - Solid Waste","Sanitation","Cart - Green (Yard Trimmings and Food Scraps)","12##","E 29TH AV","Kensington-Cedar Cottage","1200","1200 E 29TH AV, Vancouver, BC, Canada",49.2444751,-123.0799498
"9224",2014,1,29,16,44,"ENG - Solid Waste","Sanitation","Recycling Bag Request","24##","W 16TH AV","Kitsilano","2400","2400 W 16TH AV, Vancouver, BC, Canada",49.2572751,-123.1604728
"9225",2014,1,29,16,44,"CSG - Licenses","Animal Control","Dead Animal Pickup Case","3##","SE MARINE DRIVE","Sunset","300","300 SE MARINE DRIVE, Vancouver, BC, Canada",49.2106241,-123.1002723
"9226",2014,1,29,16,45,"ENG - Solid Waste","Sanitation","Missed Yard Trimmings and Food Scraps Pickup","24##","W 16TH AV","Kitsilano","2400","2400 W 16TH AV, Vancouver, BC, Canada",49.2572751,-123.1604728
"9227",2014,1,29,16,46,"ENG - Solid Waste","Sanitation","Abandoned Garbage Pickup - City Property & Parks","3##","E 65TH AV","Sunset","300","300 E 65TH AV, Vancouver, BC, Canada",49.2115841,-123.1000062
"9228",2014,1,29,16,48,"Public Safety - Fire","Prevention","Fire Reinspection Request for Firehall","30##","W 41ST AV","Kerrisdale","3000","3000 W 41ST AV, Vancouver, BC, Canada",49.2346351,-123.1732627
"9229",2014,1,29,16,52,"ENG - Solid Waste","Sanitation","Cart - Garbage","27##","W 1ST AV","Kitsilano","2700","2700 W 1ST AV, Vancouver, BC, Canada",49.2708951,-123.166462
"9230",2014,1,29,17,6,"Business Planning & Services","311 Contact Centre","Citizen Feedback","33##","MARQUETTE CRESCENT","Killarney","3300","3300 MARQUETTE CRESCENT, Vancouver, BC, Canada",49.2113151,-123.0297587
"9231",2014,1,29,17,11,"ENG - Solid Waste","Sanitation","Missed Yard Trimmings and Food Scraps Pickup","33##","MARQUETTE CRESCENT","Killarney","3300","3300 MARQUETTE CRESCENT, Vancouver, BC, Canada",49.2113151,-123.0297587
"9232",2014,1,29,17,12,"ENG - Solid Waste","Sanitation","Missed Yard Trimmings and Food Scraps Pickup","8##","E PENDER ST","Strathcona","800","800 E PENDER ST, Vancouver, BC, Canada",49.2800051,-123.0869108
"9233",2014,1,29,17,15,"ENG - Transportation","Street Activities - Integrated Graffiti Management","Graffiti Removal - City Property","Intersection","KINGSWAY and WINDSOR ST","Kensington-Cedar Cottage","Intersection"," KINGSWAY and WINDSOR ST, Vancouver, BC, Canada",49.25385,-123.0837
"9234",2014,1,29,17,16,"ENG - Solid Waste","Sanitation","Collection Calendar Mail-Out Request","23##","CYPRESS ST","Kitsilano","2300","2300 CYPRESS ST, Vancouver, BC, Canada",49.265358,-123.1477746
"9235",2014,1,29,17,18,"ENG - Solid Waste","Sanitation","Missed Yard Trimmings and Food Scraps Pickup","29##","GRANT ST","Hastings-Sunrise","2900","2900 GRANT ST, Vancouver, BC, Canada",49.2712451,-123.0439899
"9236",2014,1,29,17,22,"ENG - Solid Waste","Sanitation","Missed Yard Trimmings and Food Scraps Pickup","21##","W 48TH AV","Kerrisdale","2100","2100 W 48TH AV, Vancouver, BC, Canada",49.2279853,-123.1558704
"9237",2014,1,29,17,22,"ENG - Streets","Traffic and Electrical Operations","Street Light - Out","58##","LANARK ST","Victoria-Fraserview","5800","5800 LANARK ST, Vancouver, BC, Canada",49.231643,-123.0754157
"9238",2014,1,29,17,27,"ENG - Solid Waste","Sanitation","Recycling Box Request","27##","CAMBRIDGE ST","Hastings-Sunrise","2700","2700 CAMBRIDGE ST, Vancouver, BC, Canada",49.2865951,-123.0490593
"9239",2014,1,29,17,30,"ENG - Solid Waste","Sanitation","Recycling Bag Request","27##","CAMBRIDGE ST","Hastings-Sunrise","2700","2700 CAMBRIDGE ST, Vancouver, BC, Canada",49.2865951,-123.0490593
"9240",2014,1,29,17,34,"ENG - Solid Waste","Sanitation","Missed Yard Trimmings and Food Scraps Pickup","46##","W 11TH AV","West Point Grey","4600","4600 W 11TH AV, Vancouver, BC, Canada",49.2628351,-123.2123417
"9241",2014,1,29,17,37,"ENG - Transportation","Street Activities - Integrated Graffiti Management","Graffiti Removal - City Property","Intersection","CLANCY LORANGER WAY and MIDLOTHIAN AV","Riley Park","Intersection"," CLANCY LORANGER WAY and MIDLOTHIAN AV, Vancouver, BC, Canada",49.2430499,-123.10918
"9242",2014,1,29,17,43,"ENG - Solid Waste","Sanitation","Missed Yard Trimmings and Food Scraps Pickup","35##","W 12TH AV","Kitsilano","3500","3500 W 12TH AV, Vancouver, BC, Canada",49.2614451,-123.1821442
"9243",2014,1,29,17,45,"ENG - Solid Waste","Sanitation","Cart - Garbage","19##","W 43RD AV","Kerrisdale","1900","1900 W 43RD AV, Vancouver, BC, Canada",49.2324651,-123.1495524
"9244",2014,1,29,17,45,"ENG - Solid Waste","Sanitation","Missed Yard Trimmings and Food Scraps Pickup","26##","ETON ST","Hastings-Sunrise","2600","2600 ETON ST, Vancouver, BC, Canada",49.2875749,-123.0516266
"9245",2014,1,29,17,50,"ENG - Solid Waste","Sanitation","Missed Garbage Pickup","33##","PARKER ST","Hastings-Sunrise","3300","3300 PARKER ST, Vancouver, BC, Canada",49.2756251,-123.0333374
"9246",2014,1,29,17,52,"ENG - Solid Waste","Sanitation","Missed Yard Trimmings and Food Scraps Pickup","35##","W 43RD AV","Dunbar Southlands","3500","3500 W 43RD AV, Vancouver, BC, Canada",49.2327251,-123.1823079
"9247",2014,1,29,17,54,"ENG - Solid Waste","Sanitation","Missed Yard Trimmings and Food Scraps Pickup","35##","W 43RD AV","Dunbar Southlands","3500","3500 W 43RD AV, Vancouver, BC, Canada",49.2327251,-123.1823079
"9248",2014,1,29,17,57,"ENG - Solid Waste","Sanitation","Missed Garbage Pickup","32##","W 16TH AV","Kitsilano","3200","3200 W 16TH AV, Vancouver, BC, Canada",49.2575651,-123.1763125
"9249",2014,1,29,17,58,"CSG - Inspections","Property Use","PUI General Inquiry Case","63##","BROOKS ST","Killarney","6300","6300 BROOKS ST, Vancouver, BC, Canada",49.2262674,-123.0349344
"9250",2014,1,29,18,8,"ENG - Solid Waste","Sanitation","Missed Recycling Pickup","18##","WATERLOO ST","Kitsilano","1800","1800 WATERLOO ST, Vancouver, BC, Canada",49.2701516,-123.1793943
"9251",2014,1,29,18,9,"Business Planning & Services","311 Contact Centre","Citizen Feedback","18##","WATERLOO ST","Kitsilano","1800","1800 WATERLOO ST, Vancouver, BC, Canada",49.2701516,-123.1793943
"9252",2014,1,29,18,15,"ENG - Streets","Traffic and Electrical Operations","Street Light - Out","9##","E 61ST AV","Sunset","900","900 E 61ST AV, Vancouver, BC, Canada",49.2146388,-123.0868547
"9253",2014,1,29,18,15,"ENG - Solid Waste","Sanitation","Missed Garbage Pickup","33##","PARKER ST","Hastings-Sunrise","3300","3300 PARKER ST, Vancouver, BC, Canada",49.2756251,-123.0333374
"9254",2014,1,29,18,16,"ENG - Streets","Traffic and Electrical Operations","Street Light - Out","10##","E 59TH AV","Sunset","1000","1000 E 59TH AV, Vancouver, BC, Canada",49.21564,-123.0843
"9255",2014,1,29,18,20,"ENG - Streets","Traffic and Electrical Operations","Sign - Repair","200"," - 299 COLUMBIA ST","Downtown","200","200  - 299 COLUMBIA ST, Vancouver, BC, Canada",49.2824711,-123.1024061
"9256",2014,1,29,18,21,"ENG - Streets","Traffic and Electrical Operations","Street Light - Out","81##","OSLER ST","Marpole","8100","8100 OSLER ST, Vancouver, BC, Canada",49.2120034,-123.1312771
"9257",2014,1,29,18,24,"ENG - Solid Waste","Sanitation","Recycling Box Request","19##","E 2ND AV","Grandview-Woodland","1900","1900 E 2ND AV, Vancouver, BC, Canada",49.2685251,-123.0654884
"9258",2014,1,29,18,27,"ENG - Streets","Traffic and Electrical Operations","Street Light - Out","40##","W 41ST AV","Dunbar Southlands","4000","4000 W 41ST AV, Vancouver, BC, Canada",49.23452,-123.19418
"9259",2014,1,29,18,29,"ENG - Solid Waste","Sanitation","Cart - Green (Yard Trimmings and Food Scraps)","69##","FLEMING ST","Victoria-Fraserview","6900","6900 FLEMING ST, Vancouver, BC, Canada",49.2215991,-123.0730346
"9260",2014,1,29,18,39,"ENG - Streets","Traffic and Electrical Operations","Street Light - Out","43##","JOHN ST","Riley Park","4300","4300 JOHN ST, Vancouver, BC, Canada",49.246611,-123.0970476
"9261",2014,1,29,18,40,"ENG - Solid Waste","Sanitation","Missed Yard Trimmings and Food Scraps Pickup","43##","JOHN ST","Riley Park","4300","4300 JOHN ST, Vancouver, BC, Canada",49.246611,-123.0970476
"9262",2014,1,29,19,0,"ENG - Streets","Traffic and Electrical Operations","Street Light - Out","34##","W 40TH AV","Dunbar Southlands","3400","3400 W 40TH AV, Vancouver, BC, Canada",49.2355396,-123.1802026
"9263",2014,1,29,19,0,"ENG - Solid Waste","Sanitation","Missed Yard Trimmings and Food Scraps Pickup","84##","FRENCH ST","Marpole","8400","8400 FRENCH ST, Vancouver, BC, Canada",49.2100059,-123.1390051
"9264",2014,1,29,19,0,"ENG - Solid Waste","Sanitation","Cart - Garbage","25##","E 12TH AV","Renfrew-Collingwood","2500","2500 E 12TH AV, Vancouver, BC, Canada",49.2590747,-123.0544659
"9265",2014,1,29,19,2,"ENG - Solid Waste","Sanitation","Recycling Bag Request","25##","E 12TH AV","Renfrew-Collingwood","2500","2500 E 12TH AV, Vancouver, BC, Canada",49.2590747,-123.0544659
"9266",2014,1,29,19,19,"ENG - Solid Waste","Sanitation","Recycling Bag Request","2##","W 17TH AV","Riley Park","200","200 W 17TH AV, Vancouver, BC, Canada",49.2556651,-123.1099225
"9267",2014,1,29,19,20,"ENG - Solid Waste","Sanitation","Abandoned Garbage Pickup - City Property & Parks","2##","W 17TH AV","Riley Park","200","200 W 17TH AV, Vancouver, BC, Canada",49.2556651,-123.1099225
"9268",2014,1,29,19,30,"ENG - Streets","Traffic and Electrical Operations","Street Light - Out","2500"," - 2599 SE MARINE DRIVE","Killarney","2500","2500  - 2599 SE MARINE DRIVE, Vancouver, BC, Canada",49.2070153,-123.055976
"9269",2014,1,29,19,33,"ENG - Water & Sewer","Water Operations","Water Leaks/Breaks","13##","E PENDER ST","Grandview-Woodland","1300","1300 E PENDER ST, Vancouver, BC, Canada",49.2802351,-123.0769086
"9270",2014,1,29,19,36,"ENG - Solid Waste","Sanitation","Cart - Garbage","16##","W 65TH AV","Marpole","1600","1600 W 65TH AV, Vancouver, BC, Canada",49.2122051,-123.1437448
"9271",2014,1,29,19,40,"CSG - Licenses","Animal Control","Animal Complaint - Non-Emergency Case","Intersection","E 44TH AV and GLADSTONE ST","Victoria-Fraserview","Intersection"," E 44TH AV and GLADSTONE ST, Vancouver, BC, Canada",49.23036,-123.06204
"9272",2014,1,29,20,1,"CSG - Inspections","Property Use","PUI Noise Complaint Case","10##","HARWOOD ST","West End","1000","1000 HARWOOD ST, Vancouver, BC, Canada",49.2776163,-123.1315319
"9273",2014,1,29,20,5,"ENG - Solid Waste","Sanitation","Missed Yard Trimmings and Food Scraps Pickup","33##","PUGET DRIVE","Arbutus Ridge","3300","3300 PUGET DRIVE, Vancouver, BC, Canada",49.2567251,-123.1773525
"9274",2014,1,29,20,10,"ENG - Solid Waste","Sanitation","Street Litter Can Request","3500"," - 3599 W 41ST AV","Dunbar Southlands","3500","3500  - 3599 W 41ST AV, Vancouver, BC, Canada",49.2346351,-123.1822385
"9275",2014,1,29,20,24,"ENG - Streets","Traffic and Electrical Operations","Street Light - Out","24##","W 15TH AV","Kitsilano","2400","2400 W 15TH AV, Vancouver, BC, Canada",49.2582451,-123.1604207
"9276",2014,1,29,20,25,"ENG - Solid Waste","Sanitation","Missed Yard Trimmings and Food Scraps Pickup","65##","CYPRESS ST","Kerrisdale","6500","6500 CYPRESS ST, Vancouver, BC, Canada",49.2269334,-123.1492142
"9277",2014,1,29,20,52,"ENG - Streets","Traffic and Electrical Operations","Street Light - Out","Intersection","E 45TH AV and KILLARNEY ST","Killarney","Intersection"," E 45TH AV and KILLARNEY ST, Vancouver, BC, Canada",49.22932,-123.04553
"9278",2014,1,29,21,15,"ENG - Transportation","Neighbourhood Parking and Transportation","Residential Parking Requests","4##","DUNLEVY AV","Strathcona","400","400 DUNLEVY AV, Vancouver, BC, Canada",49.281061,-123.0951884
"9279",2014,1,29,21,24,"Business Planning & Services","311 Contact Centre","Citizen Feedback","2500"," - 2599 E BROADWAY","Hastings-Sunrise","2500","2500  - 2599 E BROADWAY, Vancouver, BC, Canada",49.2618751,-123.0544295
"9280",2014,1,29,21,49,"ENG - Solid Waste","Sanitation","Abandoned Garbage Pickup - City Property & Parks","61##","BUTLER ST","Killarney","6100","6100 BUTLER ST, Vancouver, BC, Canada",49.2283118,-123.0335151
"9281",2014,1,29,21,59,"ENG - Solid Waste","Sanitation","Cart - Green (Yard Trimmings and Food Scraps)","33##","W 20TH AV","Dunbar Southlands","3300","3300 W 20TH AV, Vancouver, BC, Canada",49.2545151,-123.1787673
"9282",2014,1,29,22,0,"ENG - Solid Waste","Sanitation","Cart - Garbage","33##","W 20TH AV","Dunbar Southlands","3300","3300 W 20TH AV, Vancouver, BC, Canada",49.2545151,-123.1787673
"9283",2014,1,30,7,14,"ENG - Streets","Streets Operations","Street - Repair","45##","EARLES ST","Renfrew-Collingwood","4500","4500 EARLES ST, Vancouver, BC, Canada",49.2442969,-123.0421062
"9284",2014,1,30,7,27,"ENG - Streets","Traffic and Electrical Operations","Street Light - Out","6##","E GEORGIA ST","","600","600 E GEORGIA ST, Vancouver, BC, Canada",49.2782547,-123.091281
"9285",2014,1,30,7,45,"ENG - Solid Waste","Sanitation","Missed Yard Trimmings and Food Scraps Pickup","27##","W 32ND AV","Arbutus Ridge","2700","2700 W 32ND AV, Vancouver, BC, Canada",49.2430951,-123.1657921
"9286",2014,1,30,7,47,"ENG - Streets","Streets Operations","Street - Repair","32##","E 52ND AV","Killarney","3200","3200 E 52ND AV, Vancouver, BC, Canada",49.2219047,-123.0386766
"9287",2014,1,30,8,2,"ENG - Solid Waste","Sanitation","Missed Yard Trimmings and Food Scraps Pickup","46##","W 5TH AV","West Point Grey","4600","4600 W 5TH AV, Vancouver, BC, Canada",49.26793,-123.21232
"9288",2014,1,30,8,4,"ENG - Solid Waste","Sanitation","Missed Recycling Pickup","37##","BLENHEIM ST","Dunbar Southlands","3700","3700 BLENHEIM ST, Vancouver, BC, Canada",49.253612,-123.1784151
"9289",2014,1,30,8,5,"ENG - Solid Waste","Sanitation","Missed Garbage Pickup","37##","BLENHEIM ST","Dunbar Southlands","3700","3700 BLENHEIM ST, Vancouver, BC, Canada",49.253612,-123.1784151
"9290",2014,1,30,8,7,"ENG - Solid Waste","Sanitation","Abandoned Garbage Pickup - City Property & Parks","82##","ONTARIO ST","Sunset","8200","8200 ONTARIO ST, Vancouver, BC, Canada",49.2105814,-123.1063904
"9291",2014,1,30,8,11,"ENG - Water & Sewer","Water Operations","Water Leaks/Breaks","19##","PRESTWICK DRIVE","Victoria-Fraserview","1900","1900 PRESTWICK DRIVE, Vancouver, BC, Canada",49.2160708,-123.0676415
"9292",2014,1,30,8,13,"ENG - Solid Waste","Sanitation","Missed Yard Trimmings and Food Scraps Pickup","36##","BORHAM CRESCENT","Killarney","3600","3600 BORHAM CRESCENT, Vancouver, BC, Canada",49.2156198,-123.0251244
"9293",2014,1,30,8,18,"ENG - Solid Waste","Sanitation","Missed Yard Trimmings and Food Scraps Pickup","9##","E 21ST AV","Kensington-Cedar Cottage","900","900 E 21ST AV, Vancouver, BC, Canada",49.2517651,-123.0855355
"9294",2014,1,30,8,19,"ENG - Streets","Traffic and Electrical Operations","Street Light - Out","66##","COMMERCIAL ST","Victoria-Fraserview","6600","6600 COMMERCIAL ST, Vancouver, BC, Canada",49.2241914,-123.0688247
