Year,Month,Day,Hour,Minute,Department,Division,Case_Type,Hundred_Block,Street_Name,Local_Area
2014,7,25,19,3,ENG - Solid Waste,Sanitation,Parks Litter Can or Cart Request,7##,TEMPLETON DRIVE,Grandview-Woodland
2014,7,25,19,6,ENG - Solid Waste,Sanitation,Missed Recycling Pickup,15##,HOWE ST,Downtown
2014,7,25,19,7,ENG - Streets,Traffic and Electrical Operations,Street Light - Out,17##,E 2ND AV,Grandview-Woodland
2014,7,25,19,9,ENG - Solid Waste,Sanitation,Missed Apartment Recycling Pickup,15##,HOWE ST,Downtown
2014,7,25,19,18,CSG - Licenses,Animal Control,Holding Stray Case,75##,STIRLING ST,Victoria-Fraserview
2014,7,25,19,18,ENG - Transportation,Street Activities - Integrated Graffiti Management,Graffiti Removal - City Property,36##,SE MARINE DRIVE,
2014,7,25,19,23,ENG - Solid Waste,Sanitation,Street Cleaning & Debris Pickup,2600, - 2699 TRAFALGAR ST,Kitsilano
2014,7,25,19,34,ENG - Solid Waste,Sanitation,Street Cleaning & Debris Pickup,4##,E 10TH AV,Mount Pleasant
2014,7,25,19,36,CSG - Inspections,Property Use,PUI Noise Complaint Case,23##,SCOTIA ST,Mount Pleasant
2014,7,25,19,43,ENG - Transportation,Parking Ops & Enforcement,Abandoned Vehicle Request,31##,ADANAC ST,Hastings-Sunrise
2014,7,25,19,45,CSG - Licenses,Animal Control,Holding Stray Case,Intersection,TRAFALGAR ST and W 31ST AV,Arbutus Ridge
2014,7,25,20,30,ENG - Solid Waste,Sanitation,Street Cleaning & Debris Pickup,Intersection,GEORGIA VIADUCT and MAIN ST and PRIOR ST,Strathcona
2014,7,25,20,32,ENG - Solid Waste,Sanitation,Cart - Green (Yard Trimmings and Food Scraps),52##,KERSLAND DRIVE,Riley Park
2014,7,25,20,35,ENG - Solid Waste,Sanitation,Cart - Garbage,27##,W 24TH AV,Arbutus Ridge
2014,7,25,20,46,CSG - Inspections,Property Use,PUI Noise Complaint Case,45##,FRASER ST,Kensington-Cedar Cottage
2014,7,25,20,52,ENG - Transportation,Traffic and Data Management,Traffic & Pedestrian Signal - New,27##,POINT GREY ROAD,Kitsilano
2014,7,25,21,5,ENG - Streets,Streets Operations,Pothole - Repair,69##,FRASER ST,Sunset
2014,7,25,21,11,PRB - Planning and Operations,Street Trees,Street Tree Work Request SR,7##,E 51ST AV,Sunset
2014,7,25,21,17,ENG - Transportation,Traffic and Data Management,Curbside Sign - New,27##,POINT GREY ROAD,Kitsilano
2014,7,25,21,24,ENG - Streets,Streets Operations,Trees and Vegetation Encroachment - City Property,Intersection,DUNSMUIR VIADUCT and GEORGIA VIADUCT and GORE AV and PRIOR ST,Strathcona
2014,7,25,21,27,PRB - Administration,General Park Board Information,PRB_Park Ranger SR,50##,WALES ST,Renfrew-Collingwood
2014,7,25,22,2,ENG - Streets,Streets Operations,Homelessness/Transient Issue,16##,CHARLES ST,Grandview-Woodland
2014,7,26,8,10,ENG - Solid Waste,Sanitation,Street Cleaning & Debris Pickup,Intersection,W 42ND AV and WEST BOULEVARD,Kerrisdale
2014,7,26,8,14,CSG - Licenses,Animal Control,Animal Control General Inquiry Case,31##,WAVERLEY AV,Killarney
2014,7,26,8,16,CSG - Licenses,Animal Control,Animal Control General Inquiry Case,31##,WAVERLEY AV,Killarney
2014,7,26,8,20,ENG - Solid Waste,Sanitation,Parks Litter Can or Cart Request,58##,ELM ST,
2014,7,26,8,45,CSG - Inspections,Property Use,PUI Noise Complaint Case,5##,W 7TH AV,Fairview
2014,7,26,8,45,ENG - Solid Waste,Sanitation,Parks Litter Can or Cart Request,12##,DEVONSHIRE CRESCENT,Shaughnessy
2014,7,26,8,48,ENG - Water & Sewer,Sewers Operations,Sewer Manhole Issues,5##,E 26TH AV,Riley Park
2014,7,26,8,52,CSG - Inspections,Property Use,PUI Noise Complaint Case,5##,W 7TH AV,Fairview
2014,7,26,9,5,ENG - Transportation,Parking Ops & Enforcement,Abandoned Vehicle Request,84##,DUFF ST,Victoria-Fraserview
2014,7,26,9,9,Business Planning & Services,311 Contact Centre,Citizen Feedback,34##,COLLINGWOOD ST,Dunbar Southlands
2014,7,26,9,33,PRB - Planning and Operations,Street Trees,Street Tree Work Request SR,31##,FINDLAY ST,Kensington-Cedar Cottage
2014,7,26,9,42,CSG - Licenses,Animal Control,Holding Stray Case,69##,DAWSON ST,Killarney
2014,7,26,9,48,CSG - Licenses,Animal Control,Dead Animal Pickup Case,21##,W 5TH AV,Kitsilano
2014,7,26,9,54,CSG - Licenses,Animal Control,Lost Pets Case,69##,VIVIAN ST,Killarney
2014,7,26,9,55,CSG - Inspections,Property Use,PUI Noise Complaint Case,26##,E 2ND AV,Hastings-Sunrise
2014,7,26,9,58,CSG - Licenses,Animal Control,Lost Pets Case,27##,E 54TH AV,Victoria-Fraserview
2014,7,26,10,6,ENG - Water & Sewer,Water Operations,Water Leaks/Breaks,45##,ST. GEORGE ST,Riley Park
2014,7,26,10,11,CSG - Licenses,Animal Control,Lost Pets Case,22##,E 27TH AV,Kensington-Cedar Cottage
2014,7,26,10,20,ENG - Solid Waste,Sanitation,Street Cleaning & Debris Pickup,Intersection,E 40TH AV and VICTORIA DRIVE,Kensington-Cedar Cottage
2014,7,26,10,25,ENG - Solid Waste,Sanitation,Cart - Green (Yard Trimmings and Food Scraps),15##,E 41ST AV,Victoria-Fraserview
2014,7,26,10,30,ENG - Solid Waste,Sanitation,Cart - Apartment Recycling,15##,ISLAND PARK WALK,Fairview
2014,7,26,10,33,ENG - Solid Waste,Sanitation,Parks Litter Can or Cart Request,2600, - 2699 E 17TH AV,Renfrew-Collingwood
2014,7,26,10,39,Business Planning & Services,311 Contact Centre,Citizen Feedback,1##,E WATERFRONT ROAD,
2014,7,26,10,39,ENG - Transportation,Parking Ops & Enforcement,Abandoned Vehicle Request,39##,W 18TH AV,Dunbar Southlands
2014,7,26,10,42,CSG - Licenses,Animal Control,Lost Pets Case,39##,BEATRICE ST,Kensington-Cedar Cottage
2014,7,26,10,51,ENG - Streets,Traffic and Electrical Operations,Street Light - Out,36##,E 22ND AV,Renfrew-Collingwood
2014,7,26,10,53,ENG - Solid Waste,Sanitation,Missed Yard Trimmings and Food Scraps Pickup,12##,PENDRELL ST,West End
2014,7,26,11,1,ENG - Water & Sewer,Water Operations,Water Leaks/Breaks,17##,W 59TH AV,Marpole
2014,7,26,11,1,ENG - Solid Waste,Sanitation,Cart - Garbage,24##,W 8TH AV,Kitsilano
2014,7,26,11,8,ENG - Solid Waste,Sanitation,Recycling Bag Request,40##,W 33RD AV,Dunbar Southlands
2014,7,26,11,16,PRB - Administration,General Park Board Information,PRB_Park Ranger SR,12##,BEACH AV,West End
2014,7,26,11,17,PRB - Planning and Operations,Street Trees,Street Tree Work Request SR,10##,E 64TH AV,Sunset
2014,7,26,11,18,PRB - Administration,General Park Board Information,PRB_Park Ranger SR,12##,BEACH AV,West End
2014,7,26,11,30,ENG - Solid Waste,Sanitation,Cart - Garbage,32##,COLERIDGE AV,Killarney
2014,7,26,11,30,ENG - Solid Waste,Sanitation,Street Cleaning & Debris Pickup,0, - 0 CAMBIE BRIDGE,
2014,7,26,11,31,ENG - Solid Waste,Sanitation,Cart - Green (Yard Trimmings and Food Scraps),32##,COLERIDGE AV,Killarney
2014,7,26,11,35,ENG - Streets,Traffic and Electrical Operations,Street Light - Out,65##,CYPRESS ST,Kerrisdale
2014,7,26,11,41,PRB - Administration,General Park Board Information,PRB_Park Ranger SR,1##,E WATERFRONT ROAD,
2014,7,26,11,54,ENG - Solid Waste,Sanitation,Street Cleaning & Debris Pickup,10##,HOWE ST,Downtown
2014,7,26,12,10,CSG - Inspections,Property Use,PUI Noise Complaint Case,11##,BEACH AV,West End
2014,7,26,12,15,CSG - Inspections,Property Use,PUI Noise Complaint Case,25##,LAKEWOOD DRIVE,Kensington-Cedar Cottage
2014,7,26,12,15,ENG - Solid Waste,Sanitation,Abandoned Garbage Pickup - City Property & Parks,32##,W 1ST AV,Kitsilano
2014,7,26,12,19,ENG - Solid Waste,Sanitation,Abandoned Garbage Pickup - City Property & Parks,64##,FRASER ST,Sunset
2014,7,26,12,22,ENG - Solid Waste,Sanitation,Abandoned Garbage Pickup - City Property & Parks,57##,FRASER ST,Sunset
2014,7,26,12,22,ENG - Streets,Traffic and Electrical Operations,Street Light - Out,21##,YEW ST,Kitsilano
2014,7,26,12,25,PRB - Administration,General Park Board Information,PRB_Park Ranger SR,20##,W GEORGIA ST,
2014,7,26,12,26,ENG - Transportation,Parking Ops & Enforcement,Abandoned Vehicle Request,20##,E 2ND AV,Grandview-Woodland
2014,7,26,12,27,ENG - Solid Waste,Sanitation,Abandoned Garbage Pickup - City Property & Parks,50##,SLOCAN ST,Renfrew-Collingwood
2014,7,26,12,29,ENG - Transportation,Parking Ops & Enforcement,Abandoned Vehicle Request,1900, - 1999 E 6TH AV,Grandview-Woodland
2014,7,26,12,30,ENG - Transportation,Parking Ops & Enforcement,Abandoned Vehicle Request,1##,VICTORIA DRIVE,Grandview-Woodland
2014,7,26,12,32,ENG - Solid Waste,Sanitation,Parks Litter Can or Cart Request,19##,WINDERMERE ST,Hastings-Sunrise
2014,7,26,12,36,ENG - Streets,Streets Operations,Streets - General Issues,Intersection,ABBOTT ST and WATER ST,Downtown
2014,7,26,12,49,ENG - Solid Waste,Sanitation,Missed Garbage Pickup,13##,E 61ST AV,Sunset
2014,7,26,13,5,ENG - Solid Waste,Sanitation,Abandoned Garbage Pickup - City Property & Parks,Intersection,GLADSTONE ST and STAINSBURY AV and VANNESS AV,Kensington-Cedar Cottage
2014,7,26,13,18,CSG - Licenses & Inspections,Administration Branch,Building Plans Information Request,65##,VICTORIA DRIVE,Victoria-Fraserview
2014,7,26,13,23,PRB - Administration,General Park Board Information,PRB_Park Ranger SR,1##,E WATERFRONT ROAD,
2014,7,26,13,23,ENG - Streets,Traffic and Electrical Operations,Street Light - Out,26##,PANDORA ST,Hastings-Sunrise
2014,7,26,13,33,ENG - Solid Waste,Sanitation,Parks Litter Can or Cart Request,32##,SLOCAN ST,Renfrew-Collingwood
2014,7,26,13,43,CSG - Licenses,Animal Control,Dead Animal Pickup Case,##,E KING EDWARD AV,Riley Park
2014,7,26,13,47,Business Planning & Services,311 Contact Centre,Citizen Feedback,Intersection,BURRARD ST and W CORDOVA ST,Downtown
2014,7,26,13,54,PRB - Administration,General Park Board Information,PRB_Park Ranger SR,87##,ANGUS DRIVE,Kerrisdale
2014,7,26,13,55,ENG - Solid Waste,Sanitation,Cart - Apartment Recycling,10##,HOWE ST,Downtown
2014,7,26,14,2,ENG - Solid Waste,Sanitation,Abandoned Garbage Pickup - City Property & Parks,4##,E HASTINGS ST,Strathcona
2014,7,26,14,6,ENG - Solid Waste,Sanitation,Street Cleaning & Debris Pickup,17##,PANDORA ST,Grandview-Woodland
2014,7,26,14,9,ENG - Solid Waste,Sanitation,Cart - Green (Yard Trimmings and Food Scraps),35##,E GEORGIA ST,Hastings-Sunrise
2014,7,26,14,13,ENG - Solid Waste,Sanitation,Cart - Green (Yard Trimmings and Food Scraps),22##,W 22ND AV,Arbutus Ridge
2014,7,26,14,13,ENG - Solid Waste,Sanitation,Cart - Garbage,19##,W 1ST AV,Kitsilano
2014,7,26,14,16,ENG - Solid Waste,Sanitation,Recycling Bag Request,19##,W 1ST AV,Kitsilano
2014,7,26,14,17,CSG - Inspections,Property Use,PUI Noise Complaint Case,6##,W 7TH AV,Fairview
2014,7,26,14,25,ENG - Transportation,Street Activities - Integrated Graffiti Management,Graffiti Removal - City Property,Intersection,HORNBY ST and NELSON ST,Downtown
2014,7,26,14,25,ENG - Solid Waste,Sanitation,Abandoned Garbage Pickup - City Property & Parks,6##,HELMCKEN ST,Downtown
2014,7,26,14,44,CSG - Inspections,Property Use,PUI Noise Complaint Case,22##,ASH ST,Fairview
2014,7,26,14,46,PRB - Administration,General Park Board Information,PRB_Park Ranger SR,18##,MORTON AV,West End
2014,7,26,15,3,PRB - Administration,General Park Board Information,PRB_Park Ranger SR,46##,CAMBIE ST,Riley Park
2014,7,26,15,3,ENG - Transportation,Parking Ops & Enforcement,Abandoned Vehicle Request,30##,W 37TH AV,Dunbar Southlands
2014,7,26,15,3,ENG - Solid Waste,Sanitation,Abandoned Garbage Pickup - City Property & Parks,23##,E 30TH AV,Renfrew-Collingwood
2014,7,26,15,4,ENG - Solid Waste,Sanitation,Parks Litter Can or Cart Request,17##,E 45TH AV,Victoria-Fraserview
2014,7,26,15,8,PRB - Planning and Operations,Street Trees,Street Tree Work Request SR,20##,E 13TH AV,Kensington-Cedar Cottage
2014,7,26,15,21,PRB - Administration,General Park Board Information,PRB_Park Ranger SR,12##,BEACH AV,West End
2014,7,26,15,31,ENG - Solid Waste,Sanitation,Missed Garbage Pickup,15##,KINGSWAY,Kensington-Cedar Cottage
2014,7,26,15,34,Business Planning & Services,311 Contact Centre,Citizen Feedback,15##,KINGSWAY,Kensington-Cedar Cottage
2014,7,26,15,45,PRB - Administration,General Park Board Information,PRB_Park Ranger SR,11##,STANLEY PARK DRIVE,
2014,7,26,15,53,ENG - Solid Waste,Sanitation,Abandoned Garbage Pickup - City Property & Parks,72##,HUMM ST,Victoria-Fraserview
2014,7,26,15,54,ENG - Solid Waste,Sanitation,Parks Litter Can or Cart Request,72##,HUMM ST,Victoria-Fraserview
2014,7,26,15,58,CSG - Licenses,Animal Control,Animal Control General Inquiry Case,18##,SPYGLASS PLACE,Fairview
2014,7,26,16,15,CSG - Licenses,Animal Control,Dead Animal Pickup Case,34##,W 35TH AV,Dunbar Southlands
2014,7,26,16,23,ENG - Solid Waste,Sanitation,Abandoned Garbage Pickup - City Property & Parks,51##,VICTORIA DRIVE,Kensington-Cedar Cottage
2014,7,26,16,33,ENG - Streets,Traffic and Electrical Operations,Street Light - Out,Intersection,BALSAM ST and W 5TH AV,Kitsilano
2014,7,26,16,45,CSG - Licenses,Animal Control,Animal Control General Inquiry Case,26##,WATSON ST,Mount Pleasant
2014,7,26,17,8,CSG - Licenses,Animal Control,Animal Control General Inquiry Case,69##,CHURCHILL ST,Kerrisdale
2014,7,26,17,11,ENG - Water & Sewer,Water Operations,Water Leaks/Breaks,12##,E 19TH AV,Kensington-Cedar Cottage
2014,7,26,17,16,ENG - Streets,Streets Operations,Street - Repair,69##,KNIGHT ST,Sunset
2014,7,26,17,24,ENG - Solid Waste,Sanitation,Parks Litter Can or Cart Request,41##,WALLACE ST,Dunbar Southlands
2014,7,26,17,32,CSG - Licenses,Animal Control,Dead Animal Pickup Case,Intersection,KITCHENER ST and PENTICTON ST,Hastings-Sunrise
2014,7,26,18,6,Business Planning & Services,311 Contact Centre,Citizen Feedback,4##,POWELL ST,
2014,7,26,18,14,ENG - Streets,Streets Operations,Streets - General Issues,Intersection,CORNWALL AV and MAPLE ST,Kitsilano
2014,7,26,18,19,Business Planning & Services,311 Contact Centre,Citizen Feedback,4##,POWELL ST,
2014,7,26,18,21,Business Planning & Services,311 Contact Centre,Citizen Feedback,23##,E 46TH AV,Victoria-Fraserview
2014,7,26,18,23,PRB - Planning and Operations,Street Trees,Street Tree Work Request SR,28##,W 3RD AV,Kitsilano
2014,7,26,18,46,ENG - Solid Waste,Sanitation,Recycling Bag Request,39##,SW MARINE DRIVE,Dunbar Southlands
2014,7,26,18,48,PRB - Administration,General Park Board Information,PRB_Park Ranger SR,14##,ARBUTUS ST,
2014,7,26,20,1,ENG - Solid Waste,Sanitation,Street Cleaning & Debris Pickup,26##,E 54TH AV,Victoria-Fraserview
2014,7,26,20,23,Business Planning & Services,311 Contact Centre,Citizen Feedback,14##,ARBUTUS ST,
2014,7,26,20,31,CSG - Licenses,Animal Control,Dead Animal Pickup Case,Intersection,JOYCE ST and MARMION AV,Killarney
2014,7,26,20,37,CSG - Licenses,Animal Control,Lost Pets Case,12##,BALFOUR AV,Shaughnessy
2014,7,26,20,37,ENG - Solid Waste,Sanitation,Dead Skunk Pickup,15##,E 57TH AV,Victoria-Fraserview
2014,7,26,20,52,ENG - Solid Waste,Sanitation,Cart - Green (Yard Trimmings and Food Scraps),12##,W 27TH AV,Shaughnessy
2014,7,26,20,53,ENG - Solid Waste,Sanitation,Cart - Garbage,12##,W 27TH AV,Shaughnessy
2014,7,26,22,29,CSG - Licenses,Animal Control,Lost Pets Case,10##,E 7TH AV,Mount Pleasant
2014,7,26,22,47,CSG - Inspections,Property Use,PUI Noise Complaint Case,17##,VENABLES ST,Grandview-Woodland
2014,7,26,22,54,Business Planning & Services,311 Contact Centre,Citizen Feedback,10##,CHILCO ST,West End
2014,7,26,23,42,ENG - Water & Sewer,Water Design,Water Conservation Violation,30##,W KING EDWARD AV,Dunbar Southlands
2014,7,27,8,32,Business Planning & Services,311 Contact Centre,Citizen Feedback,18##,PANDORA ST,Grandview-Woodland
2014,7,27,8,33,ENG - Water & Sewer,Water Operations,Water Leaks/Breaks,34##,ARCHIMEDES ST,Renfrew-Collingwood
2014,7,27,8,38,ENG - Solid Waste,Sanitation,Parks Litter Can or Cart Request,33##,VICTORIA DRIVE,Kensington-Cedar Cottage
2014,7,27,8,44,PRB - Administration,General Park Board Information,PRB_Park Ranger SR,20##,W GEORGIA ST,
2014,7,27,8,45,CSG - Licenses,Animal Control,Lost Pets Case,Intersection,GRIFFITHS WAY and PACIFIC BOULEVARD,Downtown
2014,7,27,8,54,Business Planning & Services,311 Contact Centre,Citizen Feedback,11##,BROUGHTON ST,West End
2014,7,27,8,56,ENG - Solid Waste,Sanitation,Abandoned Garbage Pickup - City Property & Parks,20##,E 47TH AV,Victoria-Fraserview
2014,7,27,9,0,ENG - Water & Sewer,Water Operations,Water Leaks/Breaks,44##,W 11TH AV,West Point Grey
2014,7,27,9,5,ENG - Solid Waste,Sanitation,Parks Litter Can or Cart Request,72##,HUMM ST,Victoria-Fraserview
2014,7,27,9,11,ENG - Solid Waste,Sanitation,Abandoned Garbage Pickup - City Property & Parks,11##,E HASTINGS ST,Strathcona
2014,7,27,9,18,CSG - Inspections,Property Use,PUI Noise Complaint Case,13##,E 37TH AV,Kensington-Cedar Cottage
2014,7,27,9,20,Business Planning & Services,311 Contact Centre,Citizen Feedback,23##,CORNWALL AV,Kitsilano
2014,7,27,9,20,ENG - Solid Waste,Sanitation,Green Bin Program - Feedback and General Inquiry,23##,FERNDALE ST,Grandview-Woodland
2014,7,27,9,25,CSG - Licenses,Animal Control,Dead Animal Pickup Case,82##,FREMLIN ST,Marpole
2014,7,27,9,46,PRB - Planning and Operations,Street Trees,Street Tree Work Request SR,14##,PENTICTON ST,Hastings-Sunrise
2014,7,27,9,56,ENG - Solid Waste,Sanitation,Cart - Green (Yard Trimmings and Food Scraps),23##,E 1ST AV,Grandview-Woodland
2014,7,27,9,57,ENG - Water & Sewer,Water Operations,Water Leaks/Breaks,14##,E HASTINGS ST,Grandview-Woodland
2014,7,27,9,58,ENG - Solid Waste,Sanitation,Cart - Garbage,23##,E 1ST AV,Grandview-Woodland
2014,7,27,10,9,ENG - Solid Waste,Sanitation,Parks Litter Can or Cart Request,50##,WALES ST,Renfrew-Collingwood
2014,7,27,10,16,PRB - Planning and Operations,Street Trees,Street Tree Work Request SR,32##,E 15TH AV,Renfrew-Collingwood
2014,7,27,10,40,PRB - Planning and Operations,Street Trees,Street Tree Work Request SR,26##,GRANT ST,Hastings-Sunrise
2014,7,27,10,40,ENG - Water & Sewer,Water Operations,Water General Work Request,20##,E 2ND AV,Grandview-Woodland
2014,7,27,10,48,ENG - Water & Sewer,Water Operations,Water Leaks/Breaks,Intersection,E 1ST AV and SCOTIA ST,Strathcona
2014,7,27,10,48,PRB - Administration,General Park Board Information,PRB_Park Ranger SR,26##,GRANT ST,Hastings-Sunrise
2014,7,27,11,2,ENG - Streets,Traffic and Electrical Operations,Street Light - Out,Intersection,CHAMPLAIN CRESCENT and MATHESON CRESCENT,Killarney
2014,7,27,11,8,ENG - Solid Waste,Sanitation,Abandoned Garbage Pickup - City Property & Parks,3##,ALEXANDER ST,Strathcona
2014,7,27,11,9,ENG - Water & Sewer,Water Operations,Water Service Locate Request,20##,E 2ND AV,Grandview-Woodland
2014,7,27,11,20,ENG - Solid Waste,Sanitation,Street Cleaning & Debris Pickup,2400, - 2499 E GEORGIA ST,Hastings-Sunrise
2014,7,27,11,24,ENG - Solid Waste,Sanitation,Abandoned Garbage Pickup - City Property & Parks,16##,E 13TH AV,Kensington-Cedar Cottage
2014,7,27,11,24,Business Planning & Services,311 Contact Centre,Citizen Feedback,2400, - 2499 E GEORGIA ST,Hastings-Sunrise
2014,7,27,11,33,CSG - Inspections,Property Use,PUI Noise Complaint Case,5##,SKEENA ST,Hastings-Sunrise
2014,7,27,11,33,CSG - Inspections,Property Use,PUI Noise Complaint Case,12##,HARWOOD ST,West End
2014,7,27,11,37,CSG - Licenses,Animal Control,Lost Pets Case,19##,E 6TH AV,Grandview-Woodland
2014,7,27,11,38,ENG - Solid Waste,Solid Waste Management,Illegal Dumping/Abandoned Garbage Pickup,16##,E 29TH AV,Kensington-Cedar Cottage
2014,7,27,11,43,ENG - Streets,Streets Operations,Streets - General Issues,Intersection,COMOX ST and GILFORD ST,West End
2014,7,27,11,49,ENG - Streets,Streets Operations,Homelessness/Transient Issue,Intersection,GEORGIA VIADUCT and MAIN ST and PRIOR ST,Strathcona
2014,7,27,11,57,ENG - Solid Waste,Sanitation,Abandoned Garbage Pickup - City Property & Parks,46##,W 12TH AV,West Point Grey
2014,7,27,12,3,ENG - Water & Sewer,Water Operations,Water Leaks/Breaks,26##,E 40TH AV,Renfrew-Collingwood
2014,7,27,12,13,ENG - Solid Waste,Sanitation,Cart - Garbage,2##,RENFREW ST,Hastings-Sunrise
2014,7,27,12,16,CSG - Inspections,Property Use,PUI Noise Complaint Case,12##,HARWOOD ST,West End
2014,7,27,12,18,ENG - Streets,Traffic and Electrical Operations,Street Light - Flat Glass Fixture Request,##,N TEMPLETON DRIVE,Grandview-Woodland
2014,7,27,12,38,ENG - Solid Waste,Sanitation,Cart - Garbage,35##,E 25TH AV,Renfrew-Collingwood
2014,7,27,12,41,ENG - Solid Waste,Sanitation,Cart - Green (Yard Trimmings and Food Scraps),35##,E 25TH AV,Renfrew-Collingwood
2014,7,27,12,43,ENG - Solid Waste,Sanitation,Street Cleaning & Debris Pickup,2400, - 2499 E GEORGIA ST,Hastings-Sunrise
2014,7,27,12,50,CSG - Licenses,Animal Control,Lost Pets Case,2400, - 2499 E PENDER ST,Hastings-Sunrise
2014,7,27,12,56,ENG - Solid Waste,Sanitation,Abandoned Garbage Pickup - City Property & Parks,13##,ROBSON ST,West End
2014,7,27,13,19,CSG - Inspections,Property Use,PUI Noise Complaint Case,46##,W 12TH AV,West Point Grey
2014,7,27,13,29,ENG - Streets,Streets Operations,Homelessness/Transient Issue,700, - 799 HELMCKEN ST,Downtown
2014,7,27,13,45,ENG - Streets,Streets Operations,Streets - General Issues,4##,E 19TH AV,Riley Park
2014,7,27,13,47,ENG - Solid Waste,Sanitation,Cart - Green (Yard Trimmings and Food Scraps),28##,FRASER ST,Mount Pleasant
2014,7,27,13,50,PRB - Administration,General Park Board Information,PRB_Park Ranger SR,14##,BARCLAY ST,West End
2014,7,27,13,52,PRB - Planning and Operations,Street Trees,Street Tree Work Request SR,9##,W 8TH AV,Fairview
2014,7,27,13,56,Business Planning & Services,311 Contact Centre,Citizen Feedback,14##,BARCLAY ST,West End
2014,7,27,14,9,CSG - Licenses,Animal Control,Dead Animal Pickup Case,0, - 0 GRANVILLE BRIDGE,
2014,7,27,14,34,ENG - Solid Waste,Sanitation,Street Cleaning & Debris Pickup,2600, - 2699 E HASTINGS ST,Hastings-Sunrise
2014,7,27,14,38,ENG - Solid Waste,Sanitation,Missed Recycling Pickup,2##,E 4TH AV,Mount Pleasant
2014,7,27,14,45,Business Planning & Services,311 Contact Centre,Citizen Feedback,2##,E 4TH AV,Mount Pleasant
2014,7,27,14,57,ENG - Streets,Streets Operations,Homelessness/Transient Issue,200, - 299 PRIOR ST,Strathcona
2014,7,27,15,3,PRB - Planning and Operations,Street Trees,Street Tree Work Request SR,7##,E 12TH AV,Mount Pleasant
2014,7,27,15,3,ENG - Streets,Traffic and Electrical Operations,Street Light - Out,25##,W 21ST AV,Arbutus Ridge
2014,7,27,15,15,ENG - Transportation,Traffic and Data Management,Traffic & Pedestrian Signal - Modify,Intersection,BEATTY ST and DUNSMUIR ST and DUNSMUIR VIADUCT,Downtown
2014,7,27,15,28,ENG - Water & Sewer,Water Design,Water Conservation Violation,11##,W 46TH AV,Oakridge
2014,7,27,15,30,ENG - Solid Waste,Sanitation,Recycling Bag Request,13##,E 49TH AV,Sunset
2014,7,27,15,30,ENG - Solid Waste,Sanitation,Recycling Box Request,13##,E 49TH AV,Sunset
2014,7,27,15,36,ENG - Solid Waste,Sanitation,Missed Yard Trimmings and Food Scraps Pickup,13##,E 24TH AV,Kensington-Cedar Cottage
2014,7,27,15,38,ENG - Solid Waste,Sanitation,Missed Recycling Pickup,13##,E 24TH AV,Kensington-Cedar Cottage
2014,7,27,15,44,PRB - Planning and Operations,Street Trees,Street Tree Work Request SR,31##,TURNER ST,Hastings-Sunrise
2014,7,27,15,55,CSG - Licenses,Animal Control,Dead Animal Pickup Case,1##,DUNSMUIR ST,Downtown
2014,7,27,16,6,ENG - Transportation,Neighbourhood Parking and Transportation,Traffic Calming Request,Intersection,W 5TH AV and YUKON ST,Mount Pleasant
2014,7,27,16,12,PRB - Administration,General Park Board Information,PRB_Park Ranger SR,86##,STANLEY PARK DRIVE,
2014,7,27,16,13,PRB - Planning and Operations,Street Trees,Street Tree Work Request SR,30##,W 12TH AV,Kitsilano
2014,7,27,16,21,CSG - Licenses,Animal Control,Holding Stray Case,31##,E 45TH AV,Killarney
2014,7,27,17,44,ENG - Solid Waste,Sanitation,Abandoned Garbage Pickup - City Property & Parks,32##,W 3RD AV,Kitsilano
2014,7,27,17,49,ENG - Solid Waste,Sanitation,Cart - Green (Yard Trimmings and Food Scraps),32##,W 3RD AV,Kitsilano
2014,7,27,17,59,CSG - Licenses,Animal Control,Dead Animal Pickup Case,65##,MAPLE ST,Kerrisdale
2014,7,27,18,13,CSG - Inspections,Property Use,PUI Noise Complaint Case,##,WATER ST,Downtown
2014,7,27,18,24,Business Planning & Services,311 Contact Centre,Citizen Feedback,4300, - 4499 ATLIN ST,Renfrew-Collingwood
2014,7,27,18,28,ENG - Solid Waste,Sanitation,Parks Litter Can or Cart Request,66##,COMMERCIAL ST,Victoria-Fraserview
2014,7,27,18,31,ENG - Solid Waste,Sanitation,Missed Garbage Pickup,33##,CHURCH ST,Renfrew-Collingwood
2014,7,27,18,36,CSG - Inspections,Property Use,PUI Noise Complaint Case,5##,W 7TH AV,Fairview
2014,7,27,18,38,ENG - Solid Waste,Sanitation,Abandoned Garbage Pickup - City Property & Parks,31##,W 41ST AV,Kerrisdale
2014,7,27,18,43,CSG - Inspections,Property Use,PUI Noise Complaint Case,5##,W 7TH AV,Fairview
2014,7,27,18,51,ENG - Solid Waste,Sanitation,Abandoned Garbage Pickup - City Property & Parks,8##,BEATTY ST,Downtown
2014,7,27,19,1,ENG - Solid Waste,Solid Waste Management,Illegal Dumping/Abandoned Garbage Pickup,8##,BEATTY ST,Downtown
2014,7,27,19,3,ENG - Water & Sewer,Water Operations,Water Hydrant Issue,Intersection,CHARLES ST and LILLOOET ST,Hastings-Sunrise
2014,7,27,19,15,ENG - Streets,Streets Operations,Pothole - Repair,20##,BAYSWATER ST,Kitsilano
2014,7,27,19,25,PRB - Administration,General Park Board Information,PRB_Park Ranger SR,32##,NEW BRIGHTON ROAD,Hastings-Sunrise
